Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;city;postalCode;countryCode;reportingYear;status;CompetentAuthorityEPRTRId;authorityName;authorityTelephoneNo;facilityId;x;y
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016721.ProductionFacility;Finex Oy;Finex Oy, Kotkan laitos;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);26.90157;60.5002;Seppolantie;1;Kotka;48230;FI;2019;functional;9523.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000016721;494593;6707123
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016724.ProductionFacility;Vihmerä Ky;Vihmerä Ky, Metalliteollisuus;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;26.94087;60.50392;Kehätie;20;Kotka;48600;FI;2019;functional;9524.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000016724;496752;6707535
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016745.ProductionFacility;Nasula Oy;Nasula Oy, Eläinsuoja;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);;;;;Luumäki;;FI;2019;functional;9525.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;;0000016745;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016940.ProductionFacility;Jepork Ab/Oy;Jepork Ab/Oy, Eläinsuoja;7(a)(iii);Installations for the intensive rearing of pigs with 750 places for sows;;;;;Särkisalmi;;FI;2019;decommissioned;9526.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;;0000016940;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016987.ProductionFacility;Eläinsuoja;Eläinsuoja;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);;;;;Lappeenranta;;FI;2019;functional;9527.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;;0000016987;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017269.ProductionFacility;NORDKALK OY AB;NORDKALK OY AB, LOUHI;3(c)(ii);Installations for the production of lime in rotary kilns;29.02752;61.92459;Kalkkitehtaantie;140;Savonlinna;57100;FI;2019;decommissioned;9528.0;Centre for Economic Development, Transport and the Environment for South Savo;0295024000;0000017269;606446;6867441
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;Savonlinnan Seudun Jätehuolto Oy;Savonlinnan Seudun Jätehuolto Oy, Jätteenkäsittely;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;29.01121;61.82628;Nousialantie;1;Savonlinna;57230;FI;2019;functional;9529.0;Centre for Economic Development, Transport and the Environment for South Savo;0295024000;0000017286;605929;6856467
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017545.ProductionFacility;Berner Osakeyhtiö;Berner Osakeyhtiö, Heinäveden tehdas, H1;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;28.65591;62.41859;Yrittäjätie;5;Heinävesi;59700;FI;2019;functional;9531.0;Centre for Economic Development, Transport and the Environment for South Savo;0295024000;0000017545;585533;6921909
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017974.ProductionFacility;Punkavoima Oy;Punkavoima Oy, Punkavoima Oy, energiantuotantolaitos;1(c);Thermal power stations and other combustion installations;29.38024;61.75838;Finnforest Oy;;Punkaharju;58501;FI;2019;functional;9532.0;Centre for Economic Development, Transport and the Environment for South Savo;0295024000;0000017974;625637;6849563
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Varkauden tehtaat;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);27.89859;62.3164;Satakunnankatu;10;Varkaus;78201;FI;2019;functional;9533.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0000018120;546576;6909752
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018214.ProductionFacility;SUOMEN ELEKTROPINTA OY;SUOMEN ELEKTROPINTA OY, Neulamäen tehdas, Kuopio;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;27.61943;62.878;Nikkelikatu;5;Kuopio;70150;FI;2019;functional;9534.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0000018214;531506;6972148
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018236.ProductionFacility;KUOPION KUUMASINKITYS OY;KUOPION KUUMASINKITYS OY, Metalliteollisuus;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;27.62012;62.88275;Yrittäjäntie;5;Kuopio;70150;FI;2019;functional;9535.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0000018236;531536;6972678
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;VALIO OY;VALIO OY, Elintarviketeollisuus, Lapinlahden tehdas;8(c);Treatment and processing of milk;27.372;63.35912;Tehtaantie;5;Lapinlahti;73100;FI;2019;functional;9536.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0000018433;518611;7025656
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018788.ProductionFacility;Osuuskunta Maitomaa;Osuuskunta Maitomaa, Elintarviketeollisuus;8(c);Treatment and processing of milk;27.1303;62.62676;Kuopiontie;2;Suonenjoki;77600;FI;2019;functional;9537.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0000018788;506684;6944012
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;ScanPole Oy;ScanPole Oy, Höljäkän kyllästämö;6(c);Industrial plants for the preservation of wood and wood products with chemicals;29.43255;63.45934;Höljäkäntie;69;Höljäkkä;75990;FI;2019;functional;9538.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000019610;621253;7039072
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019678.ProductionFacility;PunaMusta Oy;PunaMusta Oy, Painotalo;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;29.70527;62.62536;Kosti Aaltosen tie;9;Joensuu;80140;FI;2019;functional;9539.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000019678;638752;6946759
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019680.ProductionFacility;KM-Yhtymä Oy;KM-Yhtymä Oy, KM-Pakkaus;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;29.73725;62.62044;Pankakoskentie;10;Joensuu;80130;FI;2019;functional;9540.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000019680;640415;6946280
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019799.ProductionFacility;Anaika Lieksa Timber Ltd Oy;Anaika Lieksa Timber Ltd Oy, Rantakylän saha;6(c);Industrial plants for the preservation of wood and wood products with chemicals;30.01224;63.31895;Rantakylänraitti;;Lieksa;81700;FI;2019;notRegulated;9541.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000019799;650869;7024671
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019908.ProductionFacility;PrimaTimber Oy;PrimaTimber Oy, Joensuun kyllästämö;6(c);Industrial plants for the preservation of wood and wood products with chemicals;29.7505;62.586;Kuhasalontie;31;Joensuu;80230;FI;2019;functional;9542.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000019908;641258;6942475
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020051.ProductionFacility;HKScan Finland Oy;HKScan Finland Oy, Outokummun tuotantolaitos;8(a);Slaughterhouses;28.99282;62.70959;Kuvernöörinkatu;27;Outokumpu;83500;FI;2019;functional;9543.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000020051;601931;6954809
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020303.ProductionFacility;Endomines Oy;Endomines Oy, Pampalon kultakaivos ja rikastamo;3(a);Underground mining and related operations;31.26156;62.9879;Pampalontie;11;Hattu;82967;FI;2019;functional;9544.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000020303;715831;6991397
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020529.ProductionFacility;Mäkelä Alu Oy;Mäkelä Alu Oy, Alajärven tehdas;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;23.84755;63.08698;Mäkeläntie;2;Luoma-aho;62830;FI;2019;functional;9545.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020529;340843;6999186
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020546.ProductionFacility;Kuusakoski Oy;Kuusakoski Oy, Lapuan palvelupiste;5(c);Installations for the disposal of non-hazardous waste;23.04471;62.93609;Kalliotie;1;Lapua;62100;FI;2019;functional;9546.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020546;299310;6984641
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;Oy Alholmens Kraft Ab;Oy Alholmens Kraft Ab, Pietarsaaren voimalaitos;1(c);Thermal power stations and other combustion installations;22.7037;63.7046;Luodontie  (itäportti);149;Pietarsaari;68600;FI;2019;functional;9549.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020744;287764;7071236
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020790.ProductionFacility;Oy Botniarosk Ab;Oy Botniarosk Ab, Jätekeskus ja kaatopaikka, Teuva;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;21.69968;62.53198;Horontie;526;Teuva;64700;FI;2019;functional;9551.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020790;227460;6944642
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020795.ProductionFacility;Ab Nyko Oy;Ab Nyko Oy, Uusikaarlepyy;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;22.53918;63.54141;Jakobstadsvägen;36;Nykarleby;66900;FI;2019;functional;9552.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020795;278378;7053643
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020797.ProductionFacility;Torp Frys Ab;Torp Frys Ab, Pedersöre foderfabrik;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;22.8733;63.62367;Farmvägen;2;Kållby;68660;FI;2019;functional;9553.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020797;295551;7061680
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020826.ProductionFacility;Nammo Lapua Oy;Nammo Lapua Oy, Lapuan tehtaat;4(f);Installations for the production on an industrial scale of explosives and pyrotechnic products;23.04471;62.93609;Patruunatehtaantie;15;Lapua;62100;FI;2019;functional;9554.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020826;299310;6984641
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020866.ProductionFacility;Ab Feora Oy;Ab Feora Oy, Luokan 2 käsittelylaitos;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;22.53915;63.54176;Jakobstadsvägen;38;Nykarleby;66900;FI;2019;functional;9555.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020866;278379;7053682
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020874.ProductionFacility;Polttoväri Oy;Polttoväri Oy, Pintakäsittelylaitos;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;21.73558;63.12496;Yrittäjäntie;11;Mustasaari;65610;FI;2019;functional;9556.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020874;234705;7010394
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020946.ProductionFacility;Fingrid Oyj;Fingrid Oyj, Kristiinankaupungin varavoimalaitos;1(c);Thermal power stations and other combustion installations;21.33262;62.25641;Karhusaarentie;;Kristiinankaupunki;64100;FI;2019;functional;9557.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000020946;205928;6915632
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;Asunmaan Broileri Oy;Asunmaan Broileri Oy, Naudanlihan ja broilerinlihan tuotanto;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Härmä;;FI;2019;functional;9558.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0000021008;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021015.ProductionFacility;Blaxar Oy Kokkola, Pintakäsittelylaitos;Blaxar Oy Kokkola, Pintakäsittelylaitos, Lahdenperä;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;23.04088;63.82971;Kölitie;3;Kokkola;67900;FI;2019;functional;9559.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000021015;305268;7084080
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021090.ProductionFacility;Atria Suomi Oy;Atria Suomi Oy, Kauhajoen tuotantolaitos;8(a);Slaughterhouses;22.21082;62.4467;Rahikkatie;95;Kauhajoki;61850;FI;2019;functional;9560.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000021090;253001;6933104
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021322.ProductionFacility;Snellmanin Lihanjalostus Oy;Snellmanin Lihanjalostus Oy, Pietarsaaren tehdas;8(b)(i);Treatment and processing intended for the production of food and beverage products from animal raw materials (other than milk);22.7618;63.66512;Kuusisaarentie;1;Pietarsaari;68600;FI;2019;functional;9561.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000021322;290339;7066652
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021340.ProductionFacility;Ab Rani Plast Oy;Ab Rani Plast Oy, Bjölaksen tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;23.49764;63.56873;Ranintie;311;Teerijärvi;68700;FI;2019;functional;9562.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000021340;326122;7053719
