Facility_INSPIRE_ID;reportingYear;nameOfFeature;mainActivityCode;mainActivityName;city;wasteClassificationCode;wasteClassificationName;wasteTreatmentCode;wasteTreatmentName;totalWasteQuantityTNE;methodCode;methodName;nameOfReceiver;ReceivingSite_city;ReceivingSite_postalCode;ReceivingSite_countryName;facilityId
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002780.ProductionFacility;2022;Paroc Oy Ab, Paraisten kivivillatehdas;3(f);Installations for melting mineral substances, including the production of mineral fibres;Parainen;NONHW;Non-hazardous waste;D;Destined for disposal;6150.0;M;Measured: analytical method used;;;;;0000002780
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002780.ProductionFacility;2022;Paroc Oy Ab, Paraisten kivivillatehdas;3(f);Installations for melting mineral substances, including the production of mineral fibres;Parainen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;2.15;M;Measured: analytical method used;;;;;0000002780
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002780.ProductionFacility;2022;Paroc Oy Ab, Paraisten kivivillatehdas;3(f);Installations for melting mineral substances, including the production of mineral fibres;Parainen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;490.0;M;Measured: analytical method used;;;;;0000002780
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2018;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;4.47;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2018;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;10.6;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2019;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;12.9;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2019;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;28.9;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2017;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;7.23;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2017;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;7.71;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2020;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;26.1;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2020;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;1.77;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2021;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;17.0;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2021;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;1.05;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2022;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;27.6;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002788.ProductionFacility;2022;RKW Finland Oy, Ulasoorin tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;0.22;M;Measured: analytical method used;;;;;0000002788
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002790.ProductionFacility;2017;Pori Energia Oy, Tiilimäen lämpökeskus;1(c);Thermal power stations and other combustion installations;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;19.9;M;Measured: analytical method used;;;;;0000002790
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2018;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.59;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2018;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;3.04;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2018;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;R;Destined for recovery;9450.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2018;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;D;Destined for disposal;1120.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2019;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;34.6;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2019;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;R;Destined for recovery;4300.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2019;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;D;Destined for disposal;1020.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2017;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.75;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2017;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;6.7;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2017;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;R;Destined for recovery;7930.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2017;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;D;Destined for disposal;856.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2020;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;R;Destined for recovery;2200.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2020;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;D;Destined for disposal;568.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2021;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;3.1;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2021;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;0.14;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2021;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;R;Destined for recovery;3020.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2021;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;D;Destined for disposal;429.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2022;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;3.45;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2022;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;19.7;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2022;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;R;Destined for recovery;3720.0;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002797.ProductionFacility;2022;Componenta Castings Oy Pori, Porin valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Pori;NONHW;Non-hazardous waste;D;Destined for disposal;16.9;M;Measured: analytical method used;;;;;0000002797
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002800.ProductionFacility;2018;Sampo-Rosenlew Oy, Porin tehdas;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;4.0;M;Measured: analytical method used;;;;;0000002800
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002800.ProductionFacility;2018;Sampo-Rosenlew Oy, Porin tehdas;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;42.1;M;Measured: analytical method used;;;;;0000002800
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002800.ProductionFacility;2019;Sampo-Rosenlew Oy, Porin tehdas;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;Pori;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.1;M;Measured: analytical method used;;;;;0000002800
